filename,utterance_text
Empathy_상처_친구_93.tsv,나 사실 너에게 할 말이 있어. 나 요즘 와이프 말고 다른 여자를 만나고 싶은 생각이 들어.
Empathy_상처_친구_94.tsv,어제 새벽 3시에 들어갔는데도 부모님이 주무시고 계시는 것 있지.
Empathy_상처_친구_95.tsv,갑자기 남자 친구가 나한테 돈을 빌려 달라고 했어. 사귄 지 얼마 되지도 않았는데. 조금 충격이야.
Empathy_상처_친구_96.tsv,이번에 결혼한 내 친구 알지? 그 친구가 모임에 왔는데 보란 듯이 명품 옷과 백을 두르고 왔더라. 친구들이 다 와 하고 놀라고 부러워했어.
Empathy_상처_친구_97.tsv,멀리서도 내 생일 축하해 줘서 정말 고마워 친구야.
Empathy_상처_친구_98.tsv,나 이제 아이 어린이집 보내면 아르바이트라도 할까 생각 중이야. 요즘 정말 고민이 많다.
Empathy_상처_친구_99.tsv,저번에 내가 고백했다가 대차게 차였다던 우리 회사 대리님 기억나?
Empathy_상처_친구_1.tsv,어떻게 내가 회장 선거에서 떨어질 수가 있지? 친하다고 생각한 친구들에게 상처를 받은 기분이야.
Empathy_상처_친구_10.tsv,장례식에 와 줘서 고마워. 이제야 연락할 정신이 생겼어.
Empathy_상처_친구_100.tsv,오늘은 점심을 먹지 않고 산책을 했어.
Empathy_상처_친구_101.tsv,"공감화자야, 혹시 그 애 소식 아니? 너희는 어렸을 적부터 친구니까 연락할 것 같았어."
Empathy_상처_친구_102.tsv,"나 있잖아, 누가 질문이라도 하면 엉뚱한 대답을 해. 그래서인지 사람들이 나를 피해서 무척이나 괴로워."
Empathy_상처_친구_103.tsv,나... 말할 게 있어. 나 사실 동성한테 사랑을 느끼거든. 그래서 이 세상에 나 홀로인 것 같아.
Empathy_상처_친구_104.tsv,나 어제 정말 억울한 일이 있었어. 너무 상처받았어.
Empathy_상처_친구_105.tsv,"친구야, 나 어제 여행에서 돌아왔는데 기분이 영 별로야."
Empathy_상처_친구_106.tsv,나 이혼해야 할까 봐.
Empathy_상처_친구_107.tsv,큰맘 먹고 매수한 주식이 하루 만에 반값으로 떨어졌네. 너무 충격이야.
Empathy_상처_친구_108.tsv,진짜 힘들어 또 입술이 터졌어. 시어머니 생신 잔치에 시누이 아기 돌잔치까지 내가 얼마나 힘든데. 남편은 몰라주고 딸아이 감기도 내 잘못이래.
Empathy_상처_친구_109.tsv,비 오는 날 거리를 걷는데 예전에 많이 듣던 음악이 흘러나오는 거야. 옛날 첫사랑 그 사람 생각이 나더라고.
Empathy_상처_친구_11.tsv,부모님이 말리는 결혼을 처음부터 하는 게 아니었어.
Empathy_상처_친구_110.tsv,조만간 좋지 못한 일이 생길 것 같아. 그것만 생각하면 마음이 답답하고 괴로워.
Empathy_상처_친구_111.tsv,집에 들어오는 길에 만취에서 길에 쓰러져 자는 사람이 있었어. 아버지 생각이 나면서 마음이 안 좋고 아프더라.
Empathy_상처_친구_112.tsv,"친구야, 나 요즘 회사 그만두고 속상해서 잠도 잘 안 온다."
Empathy_상처_친구_113.tsv,오늘 소개팅을 하고 왔는데 상대방이 내 머리를 보고 실망한 것 같아.
Empathy_상처_친구_114.tsv,나 오늘 길 지나가는데 키 진짜 엄청 큰 사람 봤어. 모델핏 그 자체더라고.
Empathy_상처_친구_115.tsv,남자 친구랑 며칠째 연락이 되지 않아. 이게 잠수 이별이라는 건가 봐.
Empathy_상처_친구_116.tsv,나 너무 괴로워.
Empathy_상처_친구_117.tsv,나한테 어떻게 이런 일이 생길 수 있지?
Empathy_상처_친구_118.tsv,나 지금 충격적인 소식을 들어서 아무것도 할 수가 없어.
Empathy_상처_친구_119.tsv,나 어제 엄마한테 상처받는 말을 들었어.
Empathy_상처_친구_12.tsv,시어머니가 식당 음식을 싫어하셔서 음식을 좀 만들어 가져갔더니 한입 맛보시고는 간이 안 맞다고 하는 거야.
Empathy_상처_친구_120.tsv,친구랑 오늘 오랜만에 전화를 했어. 그런데 엄마가 갑자기 전화 끊고 공부하라고 잔소리를 크게 하시지 뭐야. 갑자기 큰 호통을 들어서 너무 놀랐어.
Empathy_상처_친구_121.tsv,오늘 낮에 홍대 입구에 갔다가 낯이 익은 얼굴을 마주쳤어. 그런데 보자마자 갑자기 숨이 턱 막히고 가슴이 두근두근거리더라.
Empathy_상처_친구_122.tsv,"야, 우리 체육 선생님 진짜 제정신 아닌가 봐."
Empathy_상처_친구_123.tsv,"공감화자야, 딸 키우는 것 너무 힘들지 않아? 요즘 유난히 딸 아이 대하는 게 너무 어렵네."
Empathy_상처_친구_124.tsv,"나 생각해보니까 영화관에서 영화를 본 지가 언제인지 기억도 안 나. 이 정도로 내가 문화생활을 안 챙기고 살다니, 세상으로부터 동떨어진 것 같아. 아무도 나를 챙기는 사람도 없다고 생각하니까 가슴이 찢어질 듯 아파."
Empathy_상처_친구_125.tsv,친구야 내 글씨에 대해서 어떻게 생각해?
Empathy_상처_친구_126.tsv,나 오늘 술 좀 마셨다. 맥주 3캔을 마셨네.
Empathy_상처_친구_127.tsv,어제 고등학교 동창회 있었잖아.
Empathy_상처_친구_128.tsv,넌 네가 해준 음식을 아이들이 잘 먹어? 난 요즘 내가 한 음식보다 남편이 한 음식을 더 잘 먹더라.
Empathy_상처_친구_129.tsv,나 오늘 여자 친구한테 선물 주고 상처만 받고 왔다.
Empathy_상처_친구_13.tsv,자식 키워봤자 다 필요 없다는 말이 정말이었어. 아들이 아침부터 부엌에서 혼자 바쁜 거야.
Empathy_상처_친구_130.tsv,"친구야, 나 너무 마음이 아파. 저번 주에 여자 친구와 헤어졌어."
Empathy_상처_친구_131.tsv,나 오늘도 가족들이랑 크게 싸웠어. 사소한 문제였는데 감정 싸움으로 번지더라고.
Empathy_상처_친구_132.tsv,오늘 출근하는 길에 지하철에서 어떤 여자한테 성추행범으로 몰렸어. 진짜 너무 억울하다.
Empathy_상처_친구_133.tsv,진짜 나 이제 솔로로 지낸 지 5년도 넘은 거 같아.
Empathy_상처_친구_134.tsv,우리 아들이 나보고 살 좀 빼래.
Empathy_상처_친구_135.tsv,하... 나 왜 사진보다 실물이 낫다는 말을 왜 이렇게 많이 듣지?
Empathy_상처_친구_136.tsv,나는 정말 여름이 너무 싫어.
Empathy_상처_친구_137.tsv,"아, 맥주나 마셔야겠다."
Empathy_상처_친구_138.tsv,"오늘 엄마, 아빠랑 대판 싸웠어. 당분간 두 분이랑 얘기도 하고 싶지 않아."
Empathy_상처_친구_139.tsv,나 요즘 밤에 잠이 잘 안 와.
Empathy_상처_친구_14.tsv,"너, 저번에 만났던 내 남자 친구 기억해? 사실 나 그 사람이랑 헤어졌어."
Empathy_상처_친구_140.tsv,어제저녁에 너무 속상한 일이 있었어.
Empathy_상처_친구_141.tsv,내가 좋아하는 사람이랑 친구가 사귄다는 소식을 듣고 너무 상처받았어.
Empathy_상처_친구_142.tsv,우리 아들이 요즘 너무 짜증을 많이 내고 이유 없이 울기만 하네.
Empathy_상처_친구_143.tsv,얼마 전에 제주도에 다녀와서 찍은 사진을 인화했는데 나 정말 충격받았잖아.
Empathy_상처_친구_144.tsv,"공감화자야, 네가 보기에 내가 이상한 사람 같니?"
Empathy_상처_친구_145.tsv,회사 다니기 너무 힘들다. 다들 나를 왜 괴롭히는 거지. 회사 생각만 하면 괴롭다.
Empathy_상처_친구_146.tsv,"오랜만에 소주 한잔해서 그런가, 술이 정말 다네. 인생이 왜 이렇게 힘든지 모르겠다."
Empathy_상처_친구_147.tsv,앞으로 어떤 마음으로 부부생활을 이어가야 할지 모르겠어. 믿음이 산산조각이 나버린 느낌이야.
Empathy_상처_친구_148.tsv,나 경찰서 다녀왔어. 내가 이런 일로 경찰서를 다녀오게 될 줄은 꿈에도 몰랐네.
Empathy_상처_친구_149.tsv,"오늘 계모임에 나갔는데, 정말 상처받았어."
Empathy_상처_친구_15.tsv,내 결혼식에 가장 친한 친구라고 생각했던 너도 아는 그 친구가 오지 않았어.
Empathy_상처_친구_150.tsv,나 이번에 가기로 한 해외여행 무산됐어.
Empathy_상처_친구_151.tsv,"나 지금 마음이 갈기갈기 찢어지고, 어딘가 얻어맞은 기분이야."
Empathy_상처_친구_152.tsv,나 지금 너무 충격적이고 황당해서 말이 안 나온다. 친한 친구가 나한테 보험 영업을 해보래. 보험 영업은 원수한테나 권하는 거라던데 지금 너무 상처받아서 말이 안 나와.
Empathy_상처_친구_153.tsv,"공감화자야, 너희 딸이 올해 중학교 3학년이라고 했지?"
Empathy_상처_친구_154.tsv,나 오늘 소개팅하고 왔어. 근데 이대로 끝일 것 같아.
Empathy_상처_친구_155.tsv,내 나이가 벌써 마흔일곱 살이야. 시간이 벌써 이렇게 지났다는 게 너무 충격적이야.
Empathy_상처_친구_156.tsv,오늘 너무 속상한 일이 있었어. 엄마가 원래는 연극배우가 꿈이었는데 나를 낳고 나서 꿈을 못 펼치게 됐다고 하시는 것 있지. 그 얘기 듣는데 모든 게 나 때문인 것 같아서 정말 상처받았어.
Empathy_상처_친구_157.tsv,직장 그만두고 싶다. 다른 회사로 이직하고 싶어.
Empathy_상처_친구_158.tsv,길에서 룸메이트를 마주쳤는데 내 옷을 입고 있더라. 너무 충격받았어.
Empathy_상처_친구_159.tsv,혹시 지금 메시지 할 수 있어? 엄마 때문에 진짜 머리가 너무 아프다. 너무 스트레스받아서 어떻게 해야 할지를 모르겠어.
Empathy_상처_친구_16.tsv,지난 주일에 우리 교회 사람들과 친해지고 싶어서 예배 끝나고 축구를 하자고 했어.
Empathy_상처_친구_160.tsv,참 씁쓸하다. 아무리 서로 바쁘다지만 대학교 4학년이 되니까 연락이 뚝 끊기는구나. 예전에 자주 보던 사람들을 가끔 보기도 힘들고 말이야.
Empathy_상처_친구_161.tsv,나 오늘 길에서 아줌마라는 소리 들었다? 살면서 처음 듣는 말이라 너무 상처받았어.
Empathy_상처_친구_162.tsv,"오늘도 아침에도 몸무게 쟀다! 오늘은 어제보다 일 킬로그램 빠졌고, 십 킬로그램만 더 빼면 언니랑 똑같은 몸무게야!"
Empathy_상처_친구_163.tsv,나를 사랑하지 않으면서 합의도 안 해주는 심리는 뭐일까. 정말 괴로운데 어디다 말도 못 하고 속상하다. 이제는 상처만 남아서 남편 얼굴을 쳐다보지도 못하겠어.
Empathy_상처_친구_164.tsv,내가 또 분노가 폭발해서 아이들에게 버럭버럭하고 소리를 질러댔어. 도대체 난 왜 그럴까?
Empathy_상처_친구_165.tsv,공감화자야 오늘 시간 되니? 내가 술 살 테니까 나와서 같이 한잔해주면 안 될까?
Empathy_상처_친구_166.tsv,"친구야, 나 너무 충격적인 소식 들었어. 내 전 애인 결혼한대."
Empathy_상처_친구_167.tsv,나 요즘 피부가 너무 건조해.
Empathy_상처_친구_168.tsv,"나 최근에 마음이 맞는 사람이 생겼는데, 알고 보니 그 사람이 애인이 있는 상태였어."
Empathy_상처_친구_169.tsv,내 인생에서 최악의 주말을 보냈어. 회사에 출근해서도 일이 손에 안 잡혀서 팀장님께 혼이 났어.
Empathy_상처_친구_17.tsv,"나, 지난 주말에 제주도 다녀왔잖아."
Empathy_상처_친구_170.tsv,나 이번에 우리 부모님께 상처받았어.
Empathy_상처_친구_171.tsv,우리 부모님은 오빠만 이뻐해. 난 차별을 당했어.
Empathy_상처_친구_172.tsv,"회사 그만둬야 할 것 같아. 회사에서 연애하는 걸 사장님이 아시고 헤어지든, 회사를 그만두든지 하래."
Empathy_상처_친구_173.tsv,나 오늘 진짜 충격받았어. 남자 친구가 나에게 둔해 빠졌대.
Empathy_상처_친구_174.tsv,공감화자야. 나는 이제 이 짝사랑을 끝낼 때가 됐나봐.
Empathy_상처_친구_175.tsv,"네 자취생활 어떠니? 나도 얼른 독립하고 싶어, 출근길보다 퇴근길이 더 발걸음이 무겁게 느껴져."
Empathy_상처_친구_176.tsv,나 어제 신랑 때문에 상처받았어. 어젯밤에 집에만 오면 텔레비전 켜고 앉아 있다고 나를 아주 한심하게 보더라고.
Empathy_상처_친구_177.tsv,요즘처럼 해가 뜨거운 날은 모자 쓴 사람들이 너무 부러워.
Empathy_상처_친구_178.tsv,내 남자 친구는 왜 운전면허를 안 따는지 도저히 이해가 안 간다.
Empathy_상처_친구_179.tsv,나 어제 3박 4일 일정으로 경주에 왔어. 민박이 싸길래 그냥 들었는데 솔직히 너무 후지다. 여행까지 와서 이렇게 궁상을 떨어야 하나 싶은 게 좀 서글프네.
Empathy_상처_친구_18.tsv,어젯밤 할머니 집이 불에 타버렸어. 어떻게 해야 좋을지 모르겠다.
Empathy_상처_친구_180.tsv,오늘 호텔에서 친구의 브라이덜 샤워가 있었어.
Empathy_상처_친구_181.tsv,내 성격에 진짜 문제가 있는 걸까? 네가 보기에는 어때?
Empathy_상처_친구_182.tsv,진짜 상처만 남은 여행이었다. 이게 뭐야.
Empathy_상처_친구_183.tsv,여태껏 살면서 이런 어이없는 상황은 처음이야. 너무 당황스럽고 마음이 아파.
Empathy_상처_친구_184.tsv,인터넷에서 소설을 연재하고 싶어서 조금씩 올려보는 중인데 악플이 달려서 괴로워.
Empathy_상처_친구_185.tsv,아무리 딸처럼 예뻐한다고 해도 시댁은 시댁인가 봐.
Empathy_상처_친구_186.tsv,나 진짜 어이없어.
Empathy_상처_친구_187.tsv,내 애인이 뭐가 문제인데 이렇게 다들 반대하는 걸까?
Empathy_상처_친구_188.tsv,회사에서 오늘 과장님한테 또 깨졌어. 난 왜 이러는지 모르겠어.
Empathy_상처_친구_189.tsv,너는 이번 추석에 어디에 갈 예정이야?
Empathy_상처_친구_19.tsv,너 그런 느낌 알지? 누가 자꾸 뒤에서 나 욕하고 따돌리는 느낌.
Empathy_상처_친구_190.tsv,나 요즘 잠이 부족 한 거 같아. 힘드네.
Empathy_상처_친구_191.tsv,"부모님께 너무 큰 상처를 받아서, 더 이상 부모님과 마주할 자신이 없어."
Empathy_상처_친구_192.tsv,"친구야, 나 지금 소개팅 중인데 당장 집에 가고 싶어."
Empathy_상처_친구_193.tsv,어제 아내와 크게 말다툼했어. 의견 차이가 좁혀지지 않아서 결국 잠까지 따로 잤어.
Empathy_상처_친구_194.tsv,"아무리 내가 존경하는 부모님이지만, 이러실 때마다 내겐 너무 상처가 커."
Empathy_상처_친구_195.tsv,오늘도 집에 들어가기가 싫어. 어디 머물 곳 없으려나.
Empathy_상처_친구_196.tsv,월세가 낮아서 지하에 방을 얻었더니 여름에 너무 습하고 곰팡내가 나서 못 살겠어. 나는 왜 이렇게밖에 못 사나 싶어 너무 비참하다.
Empathy_상처_친구_197.tsv,"우리 옆집 아들이 결혼한다고 그 엄마가 청첩장을 가져왔어. 축하한다고, 결혼식에 꼭 가겠다고 말은 했는데 내 속이 속이 아니다."
Empathy_상처_친구_198.tsv,"친구야, 나는 단골 식당에 지인들을 부르는 걸 좋아하고 즐겨. 그런데 내가 초대한 지인이 맛이 없다고 내 면전에서 말하더라고. 그 이야기를 듣고 상처받아서 대꾸하지 못했어."
Empathy_상처_친구_199.tsv,"빵집을 지나칠 때면 떠오르는 추억이 있어. 어릴 적 살던 동네 우리 집 바로 옆에 빵 가게가 하나 있었어. 내가 하교하고 집에 올 때쯤 가게 아저씨가 빵을 구웠나 봐, 냄새가 어찌나 고소하던지."
Empathy_상처_친구_2.tsv,오랜만에 연락하네. 그동안 저는 둘째 딸아이를 출산했어.
Empathy_상처_친구_20.tsv,어떻게 이럴 수 있지? 남편이 결혼기념일에 친구들이랑 골프 여행을 가겠대.
Empathy_상처_친구_200.tsv,나 남자 친구한테 상처받았어.
Empathy_상처_친구_201.tsv,나 이제부터 담배를 끊기로 결심했어. 이번에는 진심이야.
